Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
594,14,120070,S0050-46,lar,lar,lár,acc.sg.,,,noun,"floor, ground, surface",.i. trisna foirthiu ailitherdi .i. nicon imruldatar cosa doine riam lar srotha iordanein,"That is, through the foreign fords; that is, men's feet had not previously passed the bed of the river Jordan."
595,15,120071,S0050-46,srotha,srotha,sruth,gen.sg.,,,noun,"stream, river, current, torrent",.i. trisna foirthiu ailitherdi .i. nicon imruldatar cosa doine riam lar srotha iordanein,"That is, through the foreign fords; that is, men's feet had not previously passed the bed of the river Jordan."
596,16,120072,S0050-46,iordanein,iordanein,Iordanén,gen.sg.,,,proper_noun,Jordan ; The River Jordan,.i. trisna foirthiu ailitherdi .i. nicon imruldatar cosa doine riam lar srotha iordanein,"That is, through the foreign fords; that is, men's feet had not previously passed the bed of the river Jordan."
597,1,140362,S0050-47,.i.,.i.,.i.,,,,,"id est, it is",.i. hitír Cannán,into the land [of] Canaan
598,2,120073,S0050-47,hi tír,hi,i,acc.,,,preposition,"in, into",.i. hitír Cannán,into the land [of] Canaan
599,3,120074,S0050-47,hi tír,tír,tír,acc.sg.,,,noun,"land; territory, country; earth, ground ",.i. hitír Cannán,into the land [of] Canaan
600,4,120075,S0050-47,Cannán,Cannán,Cannán,acc.sg.,,,proper_noun,Canaanites ; Canaan,.i. hitír Cannán,into the land [of] Canaan
601,1,120076,S0050-48,delb,delb,delb,nom.sg.,,,noun,"form, figure, appearance, shape, likeness, image; composing",delb,form
602,1,120077,S0050-49,trisin credo,tri,tre,acc.,,,preposition,"through (time or space), by means of, be reason of",tris in credo son gaibther ocin bathis,"through the creed, that is, which is recited at the baptism"
603,2,120078,S0050-49,trisin credo,sin,in 1,acc.sg.fem.,,,definite_article,"the, definite article",tris in credo son gaibther ocin bathis,"through the creed, that is, which is recited at the baptism"
604,3,120079,S0050-49,trisin credo,credo,credō,1sg.pres.ind.,,,verb,I believe,tris in credo son gaibther ocin bathis,"through the creed, that is, which is recited at the baptism"
605,4,120080,S0050-49,son,son,-són,nom.sg.neut.,,,particle_anaphoric,that (mentioned above) that is,tris in credo son gaibther ocin bathis,"through the creed, that is, which is recited at the baptism"
606,5,120081,S0050-49,gaibther,gaibther,gaibid,3sg.pres.ind.pass.rel.,Yes,pass.,verb,"to take hold of, to put, to capture, to sing (of a psalm), to recite, to utter",tris in credo son gaibther ocin bathis,"through the creed, that is, which is recited at the baptism"
607,6,120082,S0050-49,ocin bathis,oc,oc,dat.,,,preposition,"at, by, besides, with (person)",tris in credo son gaibther ocin bathis,"through the creed, that is, which is recited at the baptism"
608,7,120083,S0050-49,ocin bathis,in,in 1,dat.sg.,,,definite_article,"the, definite article",tris in credo son gaibther ocin bathis,"through the creed, that is, which is recited at the baptism"
609,8,120084,S0050-49,ocin bathis,bathis,baithes,dat.sg.,,,noun,baptism,tris in credo son gaibther ocin bathis,"through the creed, that is, which is recited at the baptism"
610,1,120085,S0050-50,serbaigthir,serbaigthir,serbaigidir,3sg.pres.ind.pass.,,pass.,verb,to become bitter; to make bitter,serbaigthir,It is made bitter.
611,1,140363,S0050-51,.i.,.i.,.i.,,,,,"id est, it is",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
612,2,120086,S0050-51,airndib múcnae ,air,ara,,,,complementiser,"in order that, so that ",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
613,3,120087,S0050-51,airndib múcnae ,ndib,is 1,3sg.pres.subj.,,intrans.,verb,"to be, the copula",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
614,4,120088,S0050-51,airndib múcnae ,múcnae,múcnae,nom.sg.neut.,,,adjective,"austere, strict, stern, crossgrained, surly",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
615,5,120089,S0050-51,7 airndib ecmailt,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
616,6,120090,S0050-51,7 airndib ecmailt,air,ara,,,,complementiser,"in order that, so that ",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
617,7,120091,S0050-51,7 airndib ecmailt,ndib,is 1,3sg.pres.subj.,,intrans.,verb,"to be, the copula",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
618,8,120092,S0050-51,7 airndib ecmailt,ecmailt,écmailt,nom.sg.neut.,,,adjective,"insolent; unquiet, restless, unusual, unaccustomed",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
619,9,120093,S0050-51,á n-étach,á,in 1,nom.sg.neut.,,,definite_article,"the, definite article",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
620,10,120094,S0050-51,á n-étach,nétach,étach,nom.sg.,,,noun,"raiment, garment, clothing, covering ",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
621,11,120095,S0050-51,7 a mbiad,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
622,12,120096,S0050-51,7 a mbiad,a,in 1,nom.sg.neut.,,,definite_article,"the, definite article",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
623,13,120097,S0050-51,7 a mbiad,mbiad,biäd,nom.sg.,,,noun,food,.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
624,14,120098,S0050-51,7 a ndeug,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
625,15,120099,S0050-51,7 a ndeug,a,3pl.poss.pron.,3pl.,,,pronoun_possessive,their,.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
626,16,120100,S0050-51,7 a ndeug,ndeug,deug,nom.sg.,,,noun,drink,.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
627,17,120101,S0050-51,inna n-í,inna,in 1,gen.sg.fem.,,,definite_article,"the, definite article",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
628,18,120102,S0050-51,inna n-í,ní,í 1,gen.sg.masc.,,,pronoun_propword,that ; substantivizing particle,.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
629,19,120103,S0050-51,prithchite,prithchite,pridchaid,3pl.pres.ind.rel.,Yes,trans.,verb,"to preach, to teach ",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
630,20,120104,S0050-51,hiris,hiris,ires,acc.sg.,,,noun,"faith, religion, belief",.i. airndib múcnae 7 airndib ecmailt ánétach 7 ambiad 7 andeug innaní prithchite hiris 7 condib trianuile ṁbethaid ón dano 7 nib cuit ree ·,"that is, that the raiment and the food and the drink of those who preach the faith should be austere and should be unusual and, moreover, that it should be so through their whole life, moreover, and not for some time"
