Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
915,116642,116642,S0022-4,is saithrech,is,is 1,3sg.pres.ind.,No,intrans.,verb,"to be, the copula",issaithrech immurgu.,"It is laborious, however."
916,116643,116643,S0022-4,is saithrech,saithrech,sáethrach,nom.sg.neut.,,,adjective,"laborious, toilsome, industrious",issaithrech immurgu.,"It is laborious, however."
917,116644,116644,S0022-4,immurgu,immurgu,immurgu,,,,particle_discourse,"in explanation, elucidation, interpretation or declaration: however ; with adversative force to express contrast or modification of preceding statement: however, nevertheless, with emphasising force: therefore, with adversative force to express contrast or modification of preceding statement: but ; however",issaithrech immurgu.,"It is laborious, however."
918,1,116991,S0022-40,for láim,for,for,dat.,,,preposition,"upon, over, on",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
919,2,116992,S0022-40,for láim,láim,lám,dat.sg.,,,noun,"hand, arm",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
920,3,116993,S0022-40,deis,deis,des,dat.sg.fem.,,,adjective,"right (direction), south, just, meet",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
921,8,116994,S0022-40,aníartúaid,aníartúaid,aníartúaid,,,,adverb,from the northwest,forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
922,6,116995,S0022-40,aníartúaid,aníar,aníar,compos.,,,adverb,"from behind, from the west ",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
923,4,116996,S0022-40,aníartúaid,an,an- 2,compos.,,,particle_prefix,"from + words denoting points on the compass, and words denoting location generally",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
924,5,116997,S0022-40,aníartúaid,íar,íar 2,compos.,,,noun,"end, back ; west",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
925,7,116998,S0022-40,aníartúaid,túaid,túaid,,,,adverb,north,forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
926,9,116999,S0022-40,don prímgáid,do,do 1,dat.,,,preposition,"to, for, by etc.",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
927,10,117000,S0022-40,don prímgáid,n,in 1,dat.sg.fem.,,,definite_article,"the, definite article",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
928,13,117001,S0022-40,don prímgáid,prímgáid,prímgáeth,dat.sg.,,,noun,chief wind,forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
929,11,117002,S0022-40,don prímgáid,prím,prím,compos.,,,adjective,"first, primary, main",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
930,12,117003,S0022-40,don prímgáid,gáid,gáeth 2,dat.sg.,,,noun,wind,forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
931,14,117004,S0022-40,biid,biid,ad·tá,3sg.hab.,No,intrans.,verb,"to be, to exist, ",forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
932,15,117005,S0022-40,circius,circius,Circius,nom.sg.,,,noun,a west-northwest wind,forláim deis aníartúaid donprímgáid biid circius,"On the right hand from the northwest of the chief wind, there is Circius."
933,1,117006,S0022-41,for laim,for,for,dat.,,,preposition,"upon, over, on",forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
934,2,117007,S0022-41,for laim,laim,lám,dat.sg.,,,noun,"hand, arm",forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
935,3,117008,S0022-41,chlí,chlí,clé,dat.sg.fem.,,,adjective,left,forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
936,8,117009,S0022-41,anairtuáid,anairtuáid,anairthúaid,,,,adverb,from the northeast,forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
937,6,117010,S0022-41,anairtuáid,anair,anair,compos.,,,adverb,"from the east, implying motion ; from the front, before; east of",forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
938,4,117011,S0022-41,anairtuáid,an,an- 2,compos.,,,particle_prefix,"from + words denoting points on the compass, and words denoting location generally",forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
939,5,117012,S0022-41,anairtuáid,air,air 1,compos.,,,adverb,east,forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
940,7,117013,S0022-41,anairtuáid,tuáid,túaid,,,,adverb,north,forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
941,9,117014,S0022-41,biid,biid,ad·tá,3sg.hab.,No,intrans.,verb,"to be, to exist, ",forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
942,10,117015,S0022-41,Aquilo,Aquilo,aquilō,nom.sg.,,,noun,"North wind, North ",forlaim chlí anairtuáid biid aquilo,"On the left hand from the northeast, there is Aquilo."
943,117016,117016,S0022-42,hi contrachtu,hi,i,acc.,,,preposition,"in, into",hicontrachtu,into ebb-tibes
944,117017,117017,S0022-42,hi contrachtu,contrachtu,contracht,acc.pl.,,,noun,neap-tide,hicontrachtu,into ebb-tibes
945,117018,117018,S0022-43,hi robartai,hi,i,acc.,,,preposition,"in, into",hirobartai,into flood-tides
946,117019,117019,S0022-43,hi robartai,robartai,robartae,acc.pl.,,,noun,spring tide ; impetuous course; flood-tide,hirobartai,into flood-tides
947,3,117020,S0022-44,ar·furis,ar·furis,ar·fuirig,2sg.fut.,No,unclear,verb,"to hold back, to restrain, to delay",arfuris,You shall hold.
948,1,117021,S0022-44,ar·furis,ar·,ar·,,,,particle_preverb,aspectual and lexicalized meanings,arfuris,You shall hold.
949,2,117022,S0022-44,ar·furis,·fu,fo·,,,,particle_preverb,aspectual and lexicalized meanings,arfuris,You shall hold.
950,117023,117023,S0022-45,as etarscarthu,as,is 1,3sg.pres.ind.rel.,Yes,intrans.,verb,"to be, the copula",asetarscarthu,which is more remote
951,117024,117024,S0022-45,as etarscarthu,∅,len.rel.particle,,,,particle_relative,leniting relative particle,asetarscarthu,which is more remote
952,117025,117025,S0022-45,as etarscarthu,etarscarthu,etarscarthae,comp.,,,verbal_participle,"separated, divided",asetarscarthu,which is more remote
953,1,117026,S0022-46,teora,teora,trí,nom.pl.fem.,,,adjective_numeral,three,teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
954,2,117027,S0022-46,cethramdin,cethramdin,cethramthu,nom.pl.,,,noun,"quarter, fourth part",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
955,3,117028,S0022-46,huare,huare,úar 2,gen.sg.,,,noun,"hour, time, occasion; point of time",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
956,4,117029,S0022-46,aequinocht,aequinocht,equinocht,gen.sg.fem.,,,adjective,equinox,teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
957,7,117030,S0022-46,indid mailliu ,ndid,is 1,3sg.pres.ind.,Yes,intrans.,verb,"to be, the copula",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
958,5,117031,S0022-46,indid mailliu,i,i,dat.,,,preposition,"in, into",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
959,6,117032,S0022-46,indid mailliu,∅,-(s)a·,,,,pronoun_relative,"which, who, whose",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
960,8,117033,S0022-46,indid mailliu,mailliu,mall,comp.,,,adjective,slow (in movement or action) ,teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
961,9,117034,S0022-46,a tuile,a,in 1,nom.sg.neut.,,,definite_article,"the, definite article",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
962,10,117035,S0022-46,a tuile,tuile,tuile,nom.sg.,,,verbal_noun,"the act of flowing, flooding; abundance",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
963,11,117036,S0022-46,ar cach óenlaithiu,ar,ar 1,dat.,,,preposition,"in front of, for the sake of, in return for, on account of, because of; against (as protection); abstract: by virtue of, by means of, through",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
964,12,117037,S0022-46,ar cach óenlaithiu,cach,cach,dat.sg.neut.,,,adjective_quantifier,"every, each, all, any ",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
965,15,117038,S0022-46,ar cach óenlaithiu,óenlaithiu,óenlaithe,dat.sg.,,,noun,single day,teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
966,13,117039,S0022-46,ar cach óenlaithiu,óen,óen,compos.,,,adjective_numeral_noun,"one, single, same, only, unique; as compound element 'great'  (O'Rahilly Celtica 12.194)",teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
967,14,117040,S0022-46,ar cach óenlaithiu,laithiu,laithe,dat.sg.,,,noun,day,teora cethramdin huare aequinocht indid mailliu atuile arcach óenlaithiu,three quarters of an equinoctial hour by which the flood is slower on every single day
968,2,117041,S0022-48,itar·scarthar,itar·scarthar,eter·scara,3sg.pres.ind.pass.,No,pass.,verb,"to separate, to divide, to leave, to dissolve, to depart from",itarscarthar,It is destroyed.
969,1,117042,S0022-48,itar·scarthar,itar·,eter·,,,,particle_preverb,aspectual and lexicalized meanings,itarscarthar,It is destroyed.
970,117043,117043,S0022-49,ar it di húair,ar,ar 2,,,,conjunction,"causal: since, for; final: so that",arit di húair in signo,For they are two hours in signo.
971,117044,117044,S0022-49,ar it di húair,it,is 1,3pl.pres.ind.,No,intrans.,verb,"to be, the copula",arit di húair in signo,For they are two hours in signo.
972,117045,117045,S0022-49,ar it di húair,di,da,nom.du.fem.,,,adjective_numeral,two,arit di húair in signo,For they are two hours in signo.
973,117046,117046,S0022-49,ar it di húair,húair,úar 2,nom.du.,,,noun,"hour, time, occasion; point of time",arit di húair in signo,For they are two hours in signo.
974,117047,117047,S0022-49,in signo,in,in (Lat),,,,preposition,"in, into ",arit di húair in signo,For they are two hours in signo.
975,117048,117048,S0022-49,in signo,signo,signum,abl.sg.,,,noun,"mark, sign, miracle",arit di húair in signo,For they are two hours in signo.
976,1,116645,S0022-5,is airi,is,is 1,3sg.pres.ind.,No,intrans.,verb,"to be, the copula",isairi isassu lasnarímairu di huáir deac namma duthesbuith iar ndligud slán salto conidécen salt iartain duslúnd comláinso innatesbuithe iarnaicniud aslaigu anésca oldoas trichtaige,"It is therefore that the computists deem it easier that twelve hours only are lacking according to the sound law of the leap, so that a leap is necessary afterwards to express the filling up of the natural deficiency whereby the [lunar] month is less than an interval of thirty days."
